USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
725053,94728,201309240351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,41,1017.6,30.08,1012.8,***,***,0,*****,*****,*****,**
725053,94728,201309240451.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,41,1017.6,30.08,1012.8,66,50,0,*****,*****,*****,**
725053,94728,201309240459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,66,***,*****,*****,0,*****,0
725053,94728,201309240551.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,41,1017.8,30.08,1012.8,61,52,0,*****,*****,*****,**
725053,94728,201309240651.00,50,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,42,1017.6,30.08,1012.8,***,***,0,*****,*****,*****,**
725053,94728,201309240751.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,42,1017.4,30.07,1012.5,***,***,0,*****,*****,*****,**
725053,94728,201309240851.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,40,1017.6,30.08,1012.8,***,***,0,*****,*****,*****,**
725053,94728,201309240951.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,40,1017.8,30.08,1012.8,***,***,0,*****,*****,*****,**
725053,94728,201309241051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,47,40,1017.8,30.08,1012.8,***,***,0,*****,*****,*****,**
725053,94728,201309241151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,49,40,1017.7,30.08,1012.8,52,47,0,*****,*****,*****,**
725053,94728,201309241251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,40,1017.2,30.07,1012.5,***,***,0,*****,*****,*****,**
725053,94728,201309241351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,39,1016.8,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309241451.00,270,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,39,1016,30.03,1011.2,***,***,0,*****,*****,*****,**
725053,94728,201309241551.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,41,1015.3,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309241651.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,41,1014.4,29.98,1009.5,***,***,0,*****,*****,*****,**
725053,94728,201309241751.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,69,40,1013.2,29.95,1008.5,69,48,0,*****,*****,*****,**
725053,94728,201309241851.00,280,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,39,1012.4,29.93,1007.8,***,***,0,*****,*****,*****,**
725053,94728,201309241951.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,72,39,1011.9,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309242051.00,300,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,39,1011.8,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309242151.00,300,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,39,1011.9,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309242251.00,290,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,40,1012,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309242351.00,280,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,41,1012,29.91,1007.1,73,67,0,*****,*****,*****,**
725053,94728,201309250051.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,42,1012.5,29.93,1007.8,***,***,0,*****,*****,*****,**
725053,94728,201309250151.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,42,1013.2,29.95,1008.5,***,***,0,*****,*****,*****,**
725053,94728,201309250251.00,10,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,42,1013.7,29.96,1008.8,***,***,0,*****,*****,*****,**
725053,94728,201309250351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,41,1013.9,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309250451.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,39,1014,29.97,1009.1,73,47,0,*****,*****,*****,**
725053,94728,201309250459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,73,***,*****,*****,0,*****,0
725053,94728,201309250551.00,20,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,42,1014.3,29.98,1009.5,68,59,0,*****,*****,*****,**
725053,94728,201309250651.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,44,1014,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309250751.00,40,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,44,1013.9,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309250851.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,45,1013.8,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309250951.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,43,1014.2,29.98,1009.5,***,***,0,*****,*****,*****,**
725053,94728,201309251051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,45,1014.3,29.98,1009.5,***,***,0,*****,*****,*****,**
725053,94728,201309251151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,44,1014.4,29.98,1009.5,60,52,0,*****,*****,*****,**
725053,94728,201309251251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,45,1014.6,29.99,1009.8,***,***,0,*****,*****,*****,**
725053,94728,201309251351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,44,1014.6,29.99,1009.8,***,***,0,*****,*****,*****,**
725053,94728,201309251451.00,290,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,43,1014.5,29.99,1009.8,***,***,0,*****,*****,*****,**
725053,94728,201309251551.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,42,1014.1,29.98,1009.5,***,***,0,*****,*****,*****,**
725053,94728,201309251651.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,42,1013.6,29.96,1008.8,***,***,0,*****,*****,*****,**
725053,94728,201309251751.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,40,1012.8,29.94,1008.1,70,54,0,*****,*****,*****,**
725053,94728,201309251851.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,41,1012.2,29.92,1007.5,***,***,0,*****,*****,*****,**
725053,94728,201309251951.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,44,1011.8,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309252051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,46,1011.8,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309252151.00,50,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,47,1012.1,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309252251.00,30,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,47,1012.2,29.92,1007.5,***,***,0,*****,*****,*****,**
725053,94728,201309252351.00,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,47,1012.6,29.93,1007.8,73,64,0,*****,*****,*****,**
725053,94728,201309260051.00,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,47,1013.1,29.94,1008.1,***,***,0,*****,*****,*****,**
725053,94728,201309260151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,46,1013.4,29.95,1008.5,***,***,0,*****,*****,*****,**
725053,94728,201309260251.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,48,1013.5,29.96,1008.8,***,***,0,*****,*****,*****,**
725053,94728,201309260351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,50,1013.9,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309260451.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,53,1014.1,29.97,1009.1,73,52,0,*****,*****,*****,**
725053,94728,201309260459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,73,***,*****,*****,0,*****,0
725053,94728,201309260551.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,52,1014.1,29.97,1009.1,64,60,0,*****,*****,*****,**
725053,94728,201309260651.00,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,52,1014,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309260751.00,990,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,1014.2,29.98,1009.5,***,***,0,*****,*****,*****,**
725053,94728,201309260851.00,50,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,51,1014.5,29.99,1009.8,***,***,0,*****,*****,*****,**
725053,94728,201309260920.00,30,3,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,52,******,29.99,1009.8,***,***,*****,*****,*****,*****,**
725053,94728,201309260951.00,30,6,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,52,1015,30,1010.1,***,***,0,*****,*****,*****,**
725053,94728,201309261051.00,990,3,***,11,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,53,1015.4,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309261151.00,990,6,***,12,***,*,*,*,10,**,**,**,**,**,**,**,**,*,60,53,1016,30.03,1011.2,61,58,0,*****,*****,*****,**
725053,94728,201309261251.00,30,5,***,13,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,53,1016.3,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309261342.00,60,7,***,15,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,54,******,30.05,1011.8,***,***,*****,*****,*****,*****,**
725053,94728,201309261351.00,60,6,***,15,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,55,1016.8,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309261451.00,60,7,***,18,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,55,1017,30.06,1012.2,***,***,0,*****,*****,*****,**
725053,94728,201309261514.00,70,9,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,54,******,30.06,1012.2,***,***,*****,*****,*****,*****,**
725053,94728,201309261551.00,70,8,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,68,54,1017.1,30.06,1012.2,***,***,0,*****,*****,*****,**
725053,94728,201309261640.00,70,9,***,26,***,*,*,*,10,**,**,**,**,**,**,**,**,*,68,55,******,30.06,1012.2,***,***,*****,*****,*****,*****,**
725053,94728,201309261647.00,990,6,***,45,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,54,******,30.06,1012.2,***,***,*****,*****,*****,*****,**
725053,94728,201309261651.00,50,8,***,45,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,54,1017.1,30.06,1012.2,***,***,0,*****,*****,*****,**
725053,94728,201309261751.00,70,7,***,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,54,1016.7,30.05,1011.8,69,60,0,*****,*****,*****,**
725053,94728,201309261851.00,990,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,53,1016.4,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309261951.00,***,0,***,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,53,1016.5,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309262051.00,990,3,***,42,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,54,1016.8,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309262151.00,***,0,***,48,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,54,1017.2,30.06,1012.2,***,***,0,*****,*****,*****,**
725053,94728,201309262251.00,***,0,***,31,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,54,1017.5,30.08,1012.8,***,***,0,*****,*****,*****,**
725053,94728,201309262351.00,180,3,***,48,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,54,1018,30.09,1013.2,71,63,0,*****,*****,*****,**
725053,94728,201309270051.00,***,0,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,55,1018.6,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309270151.00,***,0,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,55,1019.1,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309270251.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,53,1019.2,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309270351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,53,1019.4,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309270451.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,52,1019.5,30.13,1014.5,71,58,0,*****,*****,*****,**
725053,94728,201309270459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,71,***,*****,*****,0,*****,0
725053,94728,201309270551.00,290,3,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,53,1020,30.15,1015.2,63,59,0,*****,*****,*****,**
725053,94728,201309270651.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,1020.2,30.15,1015.2,***,***,0,*****,*****,*****,**
725053,94728,201309270751.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,52,1020.3,30.16,1015.5,***,***,0,*****,*****,*****,**
725053,94728,201309270851.00,990,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,57,51,1020.8,30.17,1015.9,***,***,0,*****,*****,*****,**
725053,94728,201309270859.00,990,3,***,23,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,******,30.17,1015.9,***,***,*****,*****,*****,*****,**
725053,94728,201309270929.00,990,5,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,48,******,30.18,1016.2,***,***,*****,*****,*****,*****,**
725053,94728,201309270951.00,50,5,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,48,1021.3,30.19,1016.6,***,***,0,*****,*****,*****,**
725053,94728,201309271051.00,60,6,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,48,1021.9,30.2,1016.9,***,***,0,*****,*****,*****,**
725053,94728,201309271151.00,990,6,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,48,1022.6,30.23,1017.9,60,57,0,*****,*****,*****,**
725053,94728,201309271251.00,60,8,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,59,48,1023.1,30.24,1018.2,***,***,0,*****,*****,*****,**
725053,94728,201309271351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,48,1023.4,30.25,1018.6,***,***,0,*****,*****,*****,**
725053,94728,201309271451.00,80,7,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,49,1023.6,30.25,1018.6,***,***,0,*****,*****,*****,**
725053,94728,201309271551.00,50,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,52,1023.6,30.26,1018.9,***,***,0,*****,*****,*****,**
725053,94728,201309271651.00,60,9,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,51,1023.3,30.25,1018.6,***,***,0,*****,*****,*****,**
725053,94728,201309271751.00,990,6,***,42,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,50,1023,30.24,1018.2,69,58,0,*****,*****,*****,**
725053,94728,201309271851.00,990,5,***,45,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,50,1022.8,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309271951.00,990,3,***,43,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,49,1022.7,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309272051.00,60,3,***,43,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,51,1022.8,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309272151.00,990,3,***,41,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,50,1023.2,30.24,1018.2,***,***,0,*****,*****,*****,**
725053,94728,201309272251.00,990,5,***,45,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,51,1023.4,30.25,1018.6,***,***,0,*****,*****,*****,**
725053,94728,201309272351.00,990,5,***,44,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,50,1023.7,30.26,1018.9,67,62,0,*****,*****,*****,**
725053,94728,201309280051.00,***,***,***,44,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,49,1024,30.27,1019.2,***,***,0,*****,*****,*****,**
725053,94728,201309280151.00,70,8,***,46,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,48,1024.4,30.28,1019.6,***,***,0,*****,*****,*****,**
725053,94728,201309280251.00,50,6,***,49,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,50,1024.9,30.29,1019.9,***,***,0,*****,*****,*****,**
725053,94728,201309280351.00,50,3,***,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,49,1025.1,30.3,1020.3,***,***,0,*****,*****,*****,**
725053,94728,201309280451.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,50,1024.8,30.29,1019.9,69,57,0,*****,*****,*****,**
725053,94728,201309280459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,69,***,*****,*****,0,*****,0
725053,94728,201309280551.00,30,3,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,60,51,1024.9,30.29,1019.9,64,59,0,*****,*****,*****,**
725053,94728,201309280651.00,990,5,***,47,***,*,*,*,10,**,**,**,**,**,**,**,**,*,60,50,1024.7,30.29,1019.9,***,***,0,*****,*****,*****,**
725053,94728,201309280751.00,30,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,49,1024.8,30.29,1019.9,***,***,0,*****,*****,*****,**
725053,94728,201309280851.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,49,1025.1,30.3,1020.3,***,***,0,*****,*****,*****,**
725053,94728,201309280951.00,30,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,49,1025.5,30.31,1020.6,***,***,0,*****,*****,*****,**
725053,94728,201309281051.00,50,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,50,1026,30.32,1020.9,***,***,0,*****,*****,*****,**
725053,94728,201309281151.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,1026.3,30.34,1021.6,61,56,0,*****,*****,*****,**
725053,94728,201309281251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,51,1026.7,30.35,1021.9,***,***,0,*****,*****,*****,**
725053,94728,201309281351.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,49,1027,30.35,1021.9,***,***,0,*****,*****,*****,**
725053,94728,201309281451.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,50,1026.9,30.35,1021.9,***,***,0,*****,*****,*****,**
725053,94728,201309281551.00,320,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,51,1026.6,30.34,1021.6,***,***,0,*****,*****,*****,**
725053,94728,201309281651.00,990,8,17,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,48,1026.1,30.33,1021.3,***,***,0,*****,*****,*****,**
725053,94728,201309281751.00,80,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,49,1025.5,30.31,1020.6,73,58,0,*****,*****,*****,**
725053,94728,201309281851.00,990,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,47,1025.1,30.3,1020.3,***,***,0,*****,*****,*****,**
725053,94728,201309281951.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,48,1024.8,30.29,1019.9,***,***,0,*****,*****,*****,**
725053,94728,201309282051.00,120,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,48,1024.5,30.28,1019.6,***,***,0,*****,*****,*****,**
725053,94728,201309282151.00,70,7,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,47,1024.6,30.28,1019.6,***,***,0,*****,*****,*****,**
725053,94728,201309282251.00,180,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,51,1024.5,30.28,1019.6,***,***,0,*****,*****,*****,**
725053,94728,201309282351.00,180,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,52,1024.5,30.28,1019.6,73,65,0,*****,*****,*****,**
725053,94728,201309290051.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,50,1024.6,30.28,1019.6,***,***,0,*****,*****,*****,**
725053,94728,201309290151.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,50,1024.7,30.29,1019.9,***,***,0,*****,*****,*****,**
725053,94728,201309290251.00,150,3,***,47,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,50,1024.6,30.28,1019.6,***,***,0,*****,*****,*****,**
725053,94728,201309290351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,51,1024,30.27,1019.2,***,***,0,*****,*****,*****,**
725053,94728,201309290451.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,52,1023.8,30.26,1018.9,73,56,0,*****,*****,*****,**
725053,94728,201309290459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,73,***,*****,*****,0,*****,0
725053,94728,201309290551.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,52,1023.7,30.26,1018.9,65,61,0,*****,*****,*****,**
725053,94728,201309290651.00,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,53,1023.1,30.24,1018.2,***,***,0,*****,*****,*****,**
725053,94728,201309290751.00,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,53,1022.5,30.22,1017.6,***,***,0,*****,*****,*****,**
725053,94728,201309290851.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,53,1022.4,30.22,1017.6,***,***,0,*****,*****,*****,**
725053,94728,201309290951.00,70,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,53,1022.4,30.22,1017.6,***,***,0,*****,*****,*****,**
725053,94728,201309291051.00,50,3,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,54,1022.3,30.22,1017.6,***,***,0,*****,*****,*****,**
725053,94728,201309291115.00,40,3,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,58,54,******,30.22,1017.6,***,***,*****,*****,*****,*****,**
725053,94728,201309291151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,55,1022.7,30.23,1017.9,61,57,0,*****,*****,*****,**
725053,94728,201309291249.00,60,3,***,11,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,55,******,30.23,1017.9,***,***,*****,*****,*****,*****,**
725053,94728,201309291251.00,70,5,***,11,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,56,1022.9,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309291332.00,90,3,***,16,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,56,******,30.24,1018.2,***,***,*****,*****,*****,*****,**
725053,94728,201309291351.00,80,5,***,18,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,56,1023,30.24,1018.2,***,***,0,*****,*****,*****,**
725053,94728,201309291438.00,990,5,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,55,******,30.23,1017.9,***,***,*****,*****,*****,*****,**
725053,94728,201309291451.00,990,5,***,41,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,55,1022.6,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309291551.00,60,5,***,40,***,*,*,*,10,**,**,**,**,**,**,**,**,*,68,54,1021.9,30.21,1017.2,***,***,0,*****,*****,*****,**
725053,94728,201309291601.00,990,5,***,27,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,54,******,30.2,1016.9,***,***,*****,*****,*****,*****,**
725053,94728,201309291639.00,990,5,***,41,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,53,******,30.2,1016.9,***,***,*****,*****,*****,*****,**
725053,94728,201309291651.00,990,9,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,54,1021.6,30.2,1016.9,***,***,0,*****,*****,*****,**
725053,94728,201309291751.00,80,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,50,1020.8,30.17,1015.9,71,62,0,*****,*****,*****,**
725053,94728,201309291851.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,48,1020.2,30.16,1015.5,***,***,0,*****,*****,*****,**
725053,94728,201309291951.00,70,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,49,1019.4,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309292051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,69,50,1019.1,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309292151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,52,1019.1,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309292251.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,51,1019.2,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309292351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,52,1019.6,30.14,1014.9,72,61,0,*****,*****,*****,**
725053,94728,201309300051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,51,1019.6,30.14,1014.9,***,***,0,*****,*****,*****,**
725053,94728,201309300151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,50,1019.4,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309300251.00,30,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,50,1019.4,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309300351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,51,1019.1,30.12,1014.2,***,***,0,*****,*****,*****,**
